,사용월,호선명,지하철역,04시-05시 승하차인원,05시-06시 승하차인원,06시-07시 승하차인원,07시-08시 승하차인원,08시-09시 승하차인원,09시-10시 승하차인원,10시-11시 승하차인원,11시-12시 승하차인원,12시-13시 승하차인원,13시-14시 승하차인원,14시-15시 승하차인원,15시-16시 승하차인원,16시-17시 승하차인원,17시-18시 승하차인원,18시-19시 승하차인원,19시-20시 승하차인원,20시-21시 승하차인원,21시-22시 승하차인원,22시-23시 승하차인원,23시-24시 승하차인원,00시-01시 승하차인원,01시-02시 승하차인원,02시-03시 승하차인원,03시-04시 승하차인원,총 승차인원
1777,202303,신림선,서원,0,2348,4586,15173,22899,14178,8478,7588,8249,8377,7609,8789,9680,11439,14859,13493,9738,7872,7408,5170,1661,7,0,0,189601
1778,202303,신림선,신림,1,1069,1787,5473,10025,6813,4934,5530,6110,6711,6289,7734,8121,9850,14257,9890,6046,5182,4515,3056,1122,6,0,0,124521
1779,202303,안산선,고잔,212,6370,22365,48324,56284,33301,26586,25967,25359,25912,25846,27602,30491,43629,54197,31365,21239,19282,15424,11014,3566,0,0,0,554335
1780,202303,안산선,대야미,5,3927,11261,26233,30986,17094,13691,13004,13562,13434,13786,16656,19361,20972,28820,19323,13509,10609,9484,5530,1356,0,0,0,302603
1781,202303,안산선,반월,20,4422,11124,23203,26004,14823,12150,11851,11952,11972,11582,13164,17539,21230,25251,16203,12614,9295,8553,4754,1270,0,0,0,268976
1782,202303,안산선,산본,439,10368,30831,77726,89327,53518,46578,45758,50083,51676,50612,55813,65444,74271,105622,80742,51509,43948,36448,19467,5532,0,0,0,1045712
1783,202303,안산선,상록수,371,17111,42025,87192,93908,60145,45472,40213,41839,43249,40184,46038,58455,78666,95601,74342,51539,43606,35292,21854,5912,0,0,0,1023014
1784,202303,안산선,수리산,4,4202,11341,24926,27061,14568,12875,11362,10292,10278,9431,11702,12632,14317,18762,13544,9022,7527,6729,3728,1168,0,0,0,235471
1785,202303,안산선,신길온천,24,2434,6436,12341,10061,6020,5224,4739,4856,4463,4876,5428,6661,10150,11444,7021,5100,3823,3181,2071,619,0,0,0,116972
1786,202303,안산선,안산,1283,12215,29747,64737,60154,37644,29791,31159,32314,32793,33435,36285,43199,71227,77080,44440,35293,24037,14813,7814,2666,0,0,0,722126
1787,202303,안산선,오이도,243,7002,24678,49418,44292,27072,22450,24442,24438,22860,23391,27501,34291,43725,49909,36278,26214,20574,16278,10330,4140,0,0,0,539526
1788,202303,안산선,정왕,223,8720,25132,48979,62716,45914,32020,27982,30054,30386,28445,33349,44322,57902,64277,37738,29222,23231,16800,9201,2159,0,0,0,658772
1789,202303,안산선,중앙,240,11553,45308,82854,95834,66379,48136,50245,58507,58185,56227,60403,75864,97543,121630,91485,66810,58702,47506,29985,7447,0,0,0,1230843
1790,202303,안산선,초지,221,4421,16743,34809,31638,18296,13336,12184,12660,12268,11676,13269,15972,23402,30379,22418,15347,12612,10153,6910,2334,0,0,0,321048
1791,202303,안산선,한대앞,98,9532,22531,44107,58825,41790,35253,26824,31811,29519,29699,31716,42680,52647,60123,39183,29933,25184,22747,13079,2916,0,0,0,650197
1792,202303,우이신설선,4.19민주묘지,5,1799,4252,11849,26525,13689,14691,19637,14032,15015,16236,14964,19793,20994,16238,12559,8242,7154,5248,3443,891,1,0,0,247257
1793,202303,우이신설선,가오리,7,3013,8014,21811,25746,17205,13420,13862,13652,14034,13076,14778,16516,17668,19542,17602,11002,9347,7851,4498,1458,0,0,0,264102
1794,202303,우이신설선,보문,9,678,2172,6103,9993,7102,5252,4948,5527,5898,5485,6147,7259,7174,8384,5503,3931,3614,3059,1735,554,4,0,0,100531
1795,202303,우이신설선,북한산보국문,15,3096,10380,29104,38372,27022,20942,18893,19260,19657,19209,21507,26866,30511,35589,27184,18011,15979,14108,9250,2644,0,0,0,407599
1796,202303,우이신설선,북한산우이,16,2060,5203,12739,18459,16944,15684,13731,13418,13179,13872,14309,13091,12285,11893,9200,6029,4869,3875,2283,1038,52,0,0,204229
1797,202303,우이신설선,삼양,1,1605,3793,9123,11684,8436,6948,6689,7167,7784,7377,8140,8874,8152,9680,7894,4998,4324,3406,1876,595,0,0,0,128546
1798,202303,우이신설선,삼양사거리,5,1734,4216,11108,14353,10015,8745,8601,9413,9717,8927,10130,10893,10386,11420,9991,5921,4931,3987,2186,676,0,0,0,157355
1799,202303,우이신설선,성신여대입구(돈암),2,1146,2470,8493,19054,12986,11365,12877,13078,13977,14311,14807,17244,19113,23372,15659,11498,11713,9685,5195,1508,0,0,0,239553
1800,202303,우이신설선,솔밭공원,11,2336,5492,13471,15469,10423,7988,8064,8348,8661,8502,9423,9881,9851,11044,10060,6455,5331,4443,3145,971,9,0,0,159378
1801,202303,우이신설선,솔샘,8,3532,12840,37384,36103,21855,15353,14455,15481,14850,14134,16362,19756,22059,30234,27090,15946,14188,12567,6911,2509,0,0,0,353617
1802,202303,우이신설선,신설동,51,1724,3615,7442,15951,11022,6937,6560,7396,8049,7333,8117,9563,10420,12972,6487,4558,4263,3350,1567,696,119,0,0,138192
1803,202303,우이신설선,정릉,8,2489,7862,19195,25786,19826,15446,14645,15723,15620,15278,17004,19461,21667,25679,18452,11692,10154,8904,4850,1525,0,0,0,291266
1804,202303,우이신설선,화계,8,2642,5950,17700,20970,15029,11694,11536,13410,12729,10868,11961,13140,12846,15595,14094,8283,6823,5694,3482,1142,0,0,0,215596
1805,202303,일산선,대곡,5,1329,5368,13332,12843,6078,4722,4479,4461,4694,4351,5044,6609,8154,12615,8005,4063,3957,3194,2623,458,0,0,0,116384
1806,202303,일산선,대화,170,9176,35194,83976,69684,46219,36534,32986,34473,33892,32641,36876,39805,48699,51105,44215,30396,24373,20658,12589,4520,14,0,0,728195
1807,202303,일산선,마두,15,5061,15739,25532,41390,29470,26242,25632,24222,27903,27811,29520,31307,34432,37278,26094,16283,14476,12943,6756,1682,1,0,0,459789
1808,202303,일산선,백석,61,7094,17432,37683,52737,33212,29182,29527,30350,32224,32452,36136,38732,46030,52381,40270,25534,23760,17293,10112,2358,0,0,0,594560
1809,202303,일산선,삼송,708,10664,40784,108232,117695,67427,51470,48108,51980,52572,50079,58237,69962,86028,113089,87039,54894,51679,43385,19764,4110,1,0,0,1187907
1810,202303,일산선,원당,171,10011,28465,57525,63721,39974,31255,31576,32181,30881,30606,33674,40411,47691,56898,46713,30790,26300,21090,12643,1999,0,0,0,674575
1811,202303,일산선,원흥,185,8050,22829,59865,72996,42134,30612,27820,29798,30247,28228,31852,36274,47425,62564,52379,33104,29613,25273,15301,3200,0,0,0,689749
1812,202303,일산선,정발산,40,3107,9224,15557,32379,28297,23438,24235,24360,28928,27716,30512,32193,38146,44738,29469,21155,16713,13129,6371,1442,0,0,0,451149
1813,202303,일산선,주엽,120,6962,22480,37446,46142,34415,31075,30457,29937,32596,30909,36357,38571,41215,43112,37078,24044,19863,16069,9717,2669,0,0,0,571234
1814,202303,일산선,지축,0,0,0,2,1,1,1,0,0,0,1,0,0,0,6,3,1,1,0,0,0,0,0,0,17
1815,202303,일산선,화정,108,12303,33727,72093,92767,58719,49640,50389,52778,55172,55061,63672,68565,81678,94299,70695,48091,43814,38378,19923,3965,0,0,0,1065837
1816,202303,장항선,배방,39,1368,2822,5737,6158,4701,3466,3983,3883,4299,3818,4109,5569,7201,7310,5404,3759,3416,2622,2039,264,0,0,0,81967
1817,202303,장항선,봉명,16,1857,2452,6340,7628,6197,5437,4498,4159,4606,4485,4788,5130,6865,5017,2926,2491,2064,1942,1643,177,0,0,0,80718
1818,202303,장항선,신창(순천향대),317,671,1772,6215,16691,10156,13788,10467,10020,12593,11602,9640,16810,12510,15694,6943,6478,6991,4688,3131,695,0,0,0,177872
1819,202303,장항선,쌍용(나사렛대),28,3034,5145,9425,19246,10816,9533,9612,13389,9963,8693,12480,12904,15084,14824,9953,6909,5746,5320,3874,658,0,0,0,186636
1820,202303,장항선,아산,47,2089,6513,14192,21545,14543,15136,13134,15778,16751,14878,18878,18563,22691,26616,18904,12857,11557,9677,5500,483,0,0,0,280332
1821,202303,장항선,온양온천,703,2372,7002,17044,21768,19195,19825,26122,23100,25018,21029,21769,22442,21747,21894,14073,9334,8799,6385,4468,838,0,0,0,314927
1822,202303,장항선,탕정,59,994,2701,6771,7520,4056,3640,3697,3941,4215,4315,4812,6635,7290,7057,5302,3875,3291,2628,2082,244,0,0,0,85125
1823,202303,중앙선,구리,960,12059,30039,74572,76461,48289,38220,35533,36970,37889,36409,43778,50484,62692,78238,66511,40398,31498,28213,17551,2008,0,0,0,848772
1824,202303,중앙선,국수,3,687,1409,3524,4269,3566,2806,2753,2737,2735,2543,4344,4168,3229,2894,2048,1926,1630,1141,591,101,0,0,0,49104
1825,202303,중앙선,덕소,1501,3924,12478,30859,30038,20487,17895,15573,16045,16850,15213,18417,21323,27268,28352,24473,13589,13706,11463,8692,1920,0,0,0,350066
1826,202303,중앙선,도농,881,9905,29781,78264,65267,40682,29560,26999,26730,26215,25868,30152,38841,51977,62009,49832,29476,24358,20373,14681,2605,0,0,0,684456
1827,202303,중앙선,도심,1,1955,6938,16683,16319,8602,6388,5161,5901,5341,4537,6701,7159,10458,9692,7916,4796,4207,4475,2326,0,0,0,0,135556
1828,202303,중앙선,망우,340,9074,15922,39538,43127,29009,23714,22906,24008,25550,25153,26911,33152,35520,45081,32565,20396,15569,13581,8182,865,0,0,0,490163
1829,202303,중앙선,상봉(시외버스터미널),550,6826,11468,29012,34739,21759,14829,14476,17339,15761,15980,17834,19816,24538,35133,28062,17099,14268,13731,7416,1320,0,0,0,361956
1830,202303,중앙선,신원,0,175,359,1115,759,1213,1229,964,812,919,1114,1336,1248,1075,1224,388,296,266,173,100,16,0,0,0,14781
1831,202303,중앙선,아신,4,602,1115,2474,2783,2590,2626,2413,2241,1991,2069,2675,2921,3441,2734,1922,1557,1358,982,694,100,0,0,0,39292
1832,202303,중앙선,양수,0,1153,3415,9274,8803,9362,7708,7354,7708,7804,7945,9519,10588,10572,8515,6577,5009,3617,3200,1904,14,0,0,0,130041
1833,202303,중앙선,양원,52,2927,6751,25171,18408,10055,7672,7294,7245,8104,7266,10571,14457,12309,14724,12413,7618,5698,5728,3232,206,0,0,0,187901
1834,202303,중앙선,양정,101,408,1706,3557,3776,2225,2014,1648,1838,1694,2090,2143,2826,3678,3554,1668,837,813,501,281,104,0,0,0,37462
1835,202303,중앙선,양평,48,1751,5848,13227,14946,10166,11770,12140,13747,11703,13234,13917,15909,17726,14412,9506,8992,5866,4790,3530,948,0,0,0,204176
1836,202303,중앙선,오빈,0,251,752,1195,1990,1408,1596,1137,1130,1074,918,1276,1486,1910,1436,836,601,697,467,292,57,0,0,0,20509
1837,202303,중앙선,용문,375,759,2823,7184,8276,6317,7547,13471,12250,11681,12856,12035,13115,11804,7251,5216,4268,2670,2000,1478,647,0,0,0,144023
1838,202303,중앙선,운길산,1,264,1077,2292,3354,4066,5138,4720,3732,3552,4652,5727,5096,4487,3086,2283,1170,864,717,403,2,0,0,0,56683
1839,202303,중앙선,원덕,59,342,700,1409,1770,1800,2288,1846,1653,1350,1706,2008,2078,2104,1547,1089,648,649,367,306,62,0,0,0,25781
1840,202303,중앙선,중랑,111,6824,11828,28681,30144,22714,15075,14581,15878,16446,15586,18063,20912,24578,31162,24787,15399,12150,12231,6552,480,0,0,0,344182
1841,202303,중앙선,지평,0,0,0,590,454,5,1054,1,4,228,865,7,3,309,182,485,3,170,72,0,0,0,0,0,4432
1842,202303,중앙선,팔당,2,246,1258,3338,4622,5287,4747,4408,4008,3256,4242,4988,5454,5584,5170,3250,2511,1640,1290,454,0,0,0,0,65755
1843,202303,중앙선,회기,778,16394,35477,95886,161300,109677,89151,87897,90593,95153,91806,101022,121591,142927,160879,107822,79761,83138,84734,48737,6241,0,0,0,1810964
1844,202302,1호선,동대문,746,12033,13864,21921,35878,35592,35518,39844,44614,45369,46137,45659,45132,43110,41770,33546,25246,22614,19494,12104,2740,198,0,0,623129
1845,202302,1호선,동묘앞,197,3378,7519,12994,23897,22442,27579,40336,49851,58620,63757,61902,53030,42138,29921,15729,10416,9787,8989,4837,1454,303,0,0,549076
1846,202302,1호선,서울역,569,14921,56323,132930,277090,200065,131489,141782,157592,154707,135105,164341,181681,245222,297937,171036,120835,115830,77609,36487,5091,171,0,0,2818813
1847,202302,1호선,시청,114,6046,23492,71313,195255,92729,51134,57786,56584,60757,64832,71777,79282,112575,181408,72641,57557,52596,34145,12989,1168,7,0,0,1356187
1848,202302,1호선,신설동,355,9912,15642,38409,79535,49560,36246,35759,37698,40358,39879,41968,47114,58612,78493,40198,27342,24285,19248,11429,2169,3,0,0,734214
1849,202302,1호선,제기동,336,6242,14993,36786,64952,48956,54409,70612,83572,90183,90341,88531,79786,68832,65224,37414,24305,19661,14802,8541,1309,0,0,0,969787
1850,202302,1호선,종각,86,7802,28363,106964,265641,151453,76511,85689,86379,92954,93573,103660,117936,184916,265250,119491,92483,94446,72379,33073,1695,0,0,0,2080744
1851,202302,1호선,종로3가,168,6088,15115,26907,74770,75622,73702,94855,109482,113814,113960,114595,116796,123591,138758,79130,55997,57075,43518,19843,2830,26,0,0,1456642
1852,202302,1호선,종로5가,34,4938,15723,42129,101711,69572,71280,89266,99177,102070,107993,105444,102866,118069,130585,68966,44397,38699,24992,9114,997,0,0,0,1348022
1853,202302,1호선,청량리(서울시립대입구),812,13151,32958,47596,73998,52800,56287,67687,75830,81387,84939,88206,91529,84966,84550,51259,33762,29926,21875,11421,3488,0,0,0,1088427
1854,202302,2호선,강남,205,20100,65394,175570,344622,353542,200649,178760,190210,222999,218375,238576,270669,373505,492128,321417,220342,235007,215113,108357,21894,155,1,0,4467590
1855,202302,2호선,강변(동서울터미널),23,9730,42092,90935,151770,117116,100409,92065,92887,93136,93673,102019,110244,128072,163448,119438,83550,69083,55636,28571,6498,73,0,0,1750468
1856,202302,2호선,건대입구,236,16319,34318,69167,141292,107298,73402,80585,94128,102491,104657,114979,136167,172517,237027,170797,125303,129449,126258,77820,18505,822,0,0,2133537
1857,202302,2호선,교대(법원.검찰청),21,8846,32801,72596,183451,164118,91328,91849,88038,98484,100396,102419,105400,157387,208135,112020,78154,78517,65916,28666,6492,41,2,0,1875077
1858,202302,2호선,구로디지털단지,258,37431,65896,203161,403870,250128,122800,101381,110896,122085,116336,126464,150890,230487,364282,240662,147751,137907,120435,67719,16697,358,0,0,3137894
1859,202302,2호선,구의(광진구청),48,13290,40848,74491,146802,89075,52721,49939,53801,55252,54485,62416,76131,89704,132228,89048,59455,57052,52453,30222,8446,134,0,0,1288041
1860,202302,2호선,낙성대(강감찬),36,12205,31713,88781,158048,108340,66328,58511,64362,65248,62812,67705,77285,97355,141336,112647,73595,68206,65841,39226,10802,180,0,0,1470562
1861,202302,2호선,당산,17,8451,25249,65455,127130,65776,40398,39381,42304,43825,42599,46212,55496,83322,129007,74524,50129,50428,44891,27160,5837,141,0,0,1067732
1862,202302,2호선,대림(구로구청),571,32897,36844,79202,140064,91081,63871,65259,64679,64642,63820,71341,82120,98571,115377,78109,54754,58554,51727,25777,6320,188,1,0,1345769
1863,202302,2호선,도림천,0,718,1920,5898,9162,3730,3533,2877,4211,3147,3684,3779,4580,4871,6480,4418,2498,2227,1698,1080,276,5,0,0,70792
1864,202302,2호선,동대문역사문화공원(DDP),228,5918,10948,22244,53238,39520,35932,39477,41235,43813,46658,49520,51535,61594,71032,51203,37069,36116,29309,16771,4532,133,0,0,748025
1865,202302,2호선,뚝섬,9,4677,21069,50265,154874,105801,53112,46805,51962,57581,57555,63650,73531,101786,169989,87133,54432,49956,36475,17621,4181,65,0,0,1262529
1866,202302,2호선,문래,6,5549,22427,73977,169431,84375,43820,41909,47333,50072,48269,52570,62580,93254,161092,79236,47643,46514,38679,21611,4995,86,0,0,1195428
1867,202302,2호선,방배,1,4732,19688,42240,95073,65260,41014,37952,40068,44672,43949,45746,51986,67545,94150,53221,35629,34126,30117,15072,3642,13,0,0,865896
1868,202302,2호선,봉천,48,14978,31321,85389,139913,90922,56613,52714,56893,58412,56713,62717,69397,81177,112917,92664,59797,54189,49904,28859,8661,448,1,0,1264647
1869,202302,2호선,사당,80,15315,56066,107656,153875,122476,88950,98302,105209,103082,107663,120845,142717,192110,255465,183113,129920,130856,125195,72952,16555,628,0,0,2329030
1870,202302,2호선,삼성(무역센터),136,9305,45471,141830,346989,251276,133762,117126,117719,138619,143623,154445,176800,265786,367780,188372,132919,115344,73394,25642,6009,1061,0,0,2953408
1871,202302,2호선,상왕십리,34,5635,18042,46838,91643,51188,32718,30834,33640,33959,33879,36467,41185,54335,77142,52321,33574,31199,26764,15319,4451,39,0,0,751206
1872,202302,2호선,서울대입구(관악구청),4173,27452,49327,138437,225989,172061,111619,102436,110740,120555,115431,121396,139698,172292,243177,192984,125583,121973,115063,67884,21148,2953,0,0,2502371
1873,202302,2호선,서초,23,6580,27006,61295,136866,115230,61033,60430,50042,61419,58857,61736,65753,95699,122171,64114,41438,40288,30332,11668,2356,7,0,0,1174343
1874,202302,2호선,선릉,92,10328,47770,122987,301513,246227,137408,105345,109742,124344,125122,136982,161467,238143,348821,181795,114492,106477,87890,37197,8582,144,1,0,2752869
1875,202302,2호선,성수,47,8897,37240,90388,291872,174724,89566,77603,87931,100994,103874,112942,128562,189155,308999,156946,100162,90347,67614,33168,8946,845,0,0,2260822
1876,202302,2호선,시청,73,2314,17554,66714,216679,93394,42325,46107,45484,52560,56921,62151,65853,114453,187060,69547,50971,47546,31231,14397,2521,61,0,0,1285916
1877,202302,2호선,신답,6,1329,2304,6830,12680,5597,3396,3174,3488,3545,3755,4256,5432,6352,11558,7805,3815,4102,3421,2171,591,2,0,0,95609
1878,202302,2호선,신당,28,6518,17071,38940,73332,47151,34925,36422,40368,41977,42905,45584,52290,62179,82430,55581,37914,33430,30979,17578,4629,57,0,0,802288
1879,202302,2호선,신대방,177,23003,38880,95435,149382,94577,58396,52617,55985,56675,56612,63904,71902,88376,117097,100314,67775,66579,60526,35053,9338,253,0,0,1362856
1880,202302,2호선,신도림,3378,34730,65358,164973,244962,146226,116674,118166,126593,133312,132893,143698,161256,208358,288806,196097,129009,128831,115141,70498,23274,2526,1,0,2754760
1881,202302,2호선,신림,195,38280,79615,194756,299157,199451,123904,116036,124399,127886,128587,142718,163678,200839,289208,253195,165289,156389,145394,92537,25980,665,0,0,3068158
1882,202302,2호선,신설동,57,1831,3308,9365,21020,12715,11321,12101,13027,14253,14221,14496,14267,16375,19764,9802,6705,5652,4567,2633,817,134,0,0,208431
1883,202302,2호선,신정네거리,55,8273,19147,50086,53477,31272,23661,23427,25237,25446,24613,27620,32666,40193,57420,42417,25135,22452,20025,12685,3532,159,0,0,568998
1884,202302,2호선,신촌,52,8874,25518,65150,122015,121912,94290,100880,116623,126986,121023,127547,139084,168509,198776,135623,107152,103987,98362,55467,11342,113,0,0,2049285
1885,202302,2호선,아현,18,5082,14236,34569,55107,34962,26450,25498,27825,28509,27539,31292,33524,40010,50828,35705,24508,21644,18360,10876,2906,28,0,0,549476
1886,202302,2호선,양천구청,11,5133,12136,34617,38022,22035,16162,15479,17514,16885,16088,18026,21047,27584,37237,27704,16542,15595,12739,9419,2755,16,0,0,382746
1887,202302,2호선,역삼,35,10206,45367,155360,383444,324081,154103,99846,97913,112327,108000,119815,136669,255542,338209,193513,113343,104558,74591,31625,6650,91,0,0,2865288
1888,202302,2호선,영등포구청,33,7693,22906,69592,164037,79974,47483,46043,48484,52711,53611,54311,64012,86676,153684,72748,47723,45536,36465,20534,5649,151,0,0,1180056
1889,202302,2호선,왕십리(성동구청),732,7224,15191,32860,67649,44233,31200,34074,38176,41121,40902,43702,50465,64824,89895,56164,41592,43379,42328,26192,6889,73,1,0,818866
1890,202302,2호선,용답,2,2117,3931,8440,15892,8475,6632,6343,6703,7666,7589,8031,9688,10363,13988,9350,6253,6820,5849,3378,1074,0,0,0,148584
1891,202302,2호선,용두(동대문구청),23,1059,2461,6754,13950,7502,6310,6597,6870,7881,8508,8763,8933,9138,13194,7193,4616,4313,3019,1678,537,3,0,0,129302
1892,202302,2호선,을지로3가,9,2519,20672,71491,182869,81447,45623,45799,45434,51274,52725,55948,64229,112592,171092,74807,50928,53888,44815,25853,4742,94,1,0,1258851
1893,202302,2호선,을지로4가,1,1972,13817,35233,84900,48784,35851,39015,38237,40545,42023,42956,47179,72426,83625,38139,22843,20192,15583,8549,2049,61,0,0,733980
1894,202302,2호선,을지로입구,86,4861,26500,129470,339047,171430,94633,98702,98107,105713,108515,118363,129336,206920,329927,153490,125423,93760,71992,32517,6951,745,0,0,2446488
1895,202302,2호선,이대,12,3958,13371,34737,68314,51355,39732,38395,46019,49275,44377,48054,52176,66185,73687,51698,36371,33568,31435,18051,4698,64,0,0,805532
